REG_CITY_NOT_LIVE_CITY,CLOSED_DAYS_CREDIT_ENDDATE_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,ORGANIZATION_TYPE_Self_employed,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,FLOORSMAX_AVG,APPROVED_RATE_DOWN_PAYMENT_MAX,PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,PREV_AMT_APPLICATION_MIN,ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,PREV_AMT_GOODS_PRICE_MIN,BURO_CREDIT_TYPE_Mortgage_MEAN,PREV_PRODUCT_COMBINATION_Card_Street_MEAN,NAME_CONTRACT_TYPE_Revolving_loans,PREV_NAME_PORTFOLIO_POS_MEAN,BURO_DAYS_CREDIT_VAR,AMT_REQ_CREDIT_BUREAU_QRT,OBS_30_CNT_SOCIAL_CIRCLE,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,APPROVED_APP_CREDIT_PERC_MAX,APPROVED_HOUR_APPR_PROCESS_START_MAX,INSTAL_PAYMENT_DIFF_MAX,PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,DEF_30_CNT_SOCIAL_CIRCLE,PREV_DAYS_DECISION_MEAN,CLOSED_DAYS_CREDIT_VAR,PREV_CNT_PAYMENT_SUM,POS_NAME_CONTRACT_STATUS_Active_MEAN,PREV_NAME_YIELD_GROUP_XNA_MEAN,PREV_PRODUCT_COMBINATION_Cash_X_Sell__low_MEAN,TOTALAREA_MODE,INCOME_PER_PERSON,PREV_NAME_YIELD_GROUP_low_action_MEAN,FLAG_DOCUMENT_3,BURO_DAYS_CREDIT_UPDATE_MEAN,PREV_CHANNEL_TYPE_AP___Cash_loan__MEAN,INSTAL_DPD_MAX,BURO_MONTHS_BALANCE_SIZE_SUM,FLAG_OWN_CAR,BURO_DAYS_CREDIT_ENDDATE_MIN,YEARS_BEGINEXPLUATATION_MEDI,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,NAME_FAMILY_STATUS_Married,REGION_RATING_CLIENT_W_CITY,INSTAL_PAYMENT_PERC_MEAN,INSTAL_DBD_MEAN,ACTIVE_DAYS_CREDIT_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_DBD_MAX,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,PREV_APP_CREDIT_PERC_VAR,PREV_AMT_ANNUITY_MIN,BURO_CREDIT_ACTIVE_Closed_MEAN,INSTAL_DBD_SUM,INSTAL_DAYS_ENTRY_PAYMENT_SUM,ACTIVE_AMT_CREDIT_SUM_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,DAYS_LAST_PHONE_CHANGE,PREV_DAYS_DECISION_MAX,INSTAL_PAYMENT_DIFF_MEAN,DAYS_REGISTRATION,REGION_POPULATION_RELATIVE,APPROVED_AMT_DOWN_PAYMENT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,INCOME_CREDIT_PERC,APPROVED_AMT_ANNUITY_MEAN,PREV_APP_CREDIT_PERC_MIN,INSTAL_AMT_PAYMENT_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,NAME_EDUCATION_TYPE_Higher_education,PREV_DAYS_DECISION_MIN,CLOSED_AMT_CREDIT_SUM_MAX,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,POS_MONTHS_BALANCE_SIZE,APPROVED_CNT_PAYMENT_SUM,POS_SK_DPD_DEF_MAX,PREV_APP_CREDIT_PERC_MEAN,CLOSED_DAYS_CREDIT_MAX,INSTAL_AMT_PAYMENT_MIN,AMT_GOODS_PRICE,CODE_GENDER,ANNUITY_INCOME_PERC,DAYS_ID_PUBLISH,INSTAL_DPD_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,INSTAL_AMT_PAYMENT_SUM,DAYS_EMPLOYED,INSTAL_AMT_INSTALMENT_MAX,PREV_CNT_PAYMENT_MEAN,AMT_ANNUITY,DAYS_BIRTH,PAYMENT_RATE,EXT_SOURCE_3,EXT_SOURCE_2
0,,,1,,0.375,,,,,,,,0,,,,0.0,,,,,,,0.0,,,,,,,0.1462,56250.0,,1,,,,,0,,0.9965,,,,1,2,,,,,,,,,,,,,,,,-808.0,,,-682.0,0.0066709999999999,,,0.35816618911174786,,,,,0,,,,,,,,,,,225000.0,1,0.14368,-1959,,,,-4033.0,,,16164.0,-18399,0.05146131805157593,,0.4778754132682262
0,,,0,,0.0833,,,,,,,,0,,,0.0,1.0,,,,,,,0.0,,,,,,,0.016,157500.0,,1,,,,,0,,0.9747,,,,0,3,,,,,,,,,,,,,,,,-1709.0,,,-3425.0,0.006305,,,0.35,,,,,0,,,,,,,,,,,450000.0,0,0.16037142857142858,-1263,,,,-1798.0,,,25258.5,-8601,0.05613,0.4170996682522097,0.2290609096977849
0,,,0,,0.2917,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.1697,292500.0,,0,,,,,1,,0.9717,,,,0,1,,,,,,,,,,,,,,,,-3368.0,,,-13749.0,0.072508,,,0.22067560685791887,,,,,1,,,,,,,,,,,1125000.0,1,0.19244615384615385,-5391,,,,,,,56290.5,-21978,0.04246817178747241,0.722392890081304,0.6138160795375629
0,,,0,,,,,,,,,,0,,,,0.0,,,,,,,0.0,,,,,,,,202500.0,,0,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-776.0,,,-7447.0,0.005144,,,0.3078901995128493,,,,,0,,,,,,,,,,,549000.0,1,0.0956,-3449,,,,,,,19359.0,-21228,0.02943430307342839,,0.5225266339812329
0,,,0,,0.625,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.1788,33750.0,,0,,,,,1,,0.9861,,,,1,2,,,,,,,,,,,,,,,,-2477.0,,,-10247.0,0.031329,,,0.33127208480565373,,,,,0,,,,,,,,,,,180000.0,0,0.17046666666666666,-4084,,,,,,,11506.5,-22755,0.056470848056537105,0.746300213050371,0.1596792335026377
0,,,0,,0.1667,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0775,81000.0,,0,,,,,0,,0.9781,,,,1,2,,,,,,,,,,,,,,,,-436.0,,,-11098.0,0.010147,,,0.46153846153846156,,,,,0,,,,,,,,,,,351000.0,1,0.14105555555555555,-2334,,,,-2861.0,,,22851.0,-18813,0.0651025641025641,0.0687112548846205,0.7102998582844868
0,,,0,,0.1667,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.079,105000.0,,1,,,,,1,,0.9722,,,,1,1,,,,,,,,,,,,,,,,-891.0,,,-715.0,0.072508,,,0.5779392338177014,,,,,1,,,,,,,,,,,450000.0,1,0.08457142857142858,-555,,,,-2463.0,,,26640.0,-12786,0.0488771466314399,0.1745642655572634,0.7830826923578491
0,,,0,,0.3333,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.1961,87750.0,,1,,,,,0,,0.9816,,,,0,3,,,,,,,,,,,,,,,,-1626.0,,,-188.0,0.018209,,,0.195,,,,,0,,,,,,,,,,,450000.0,1,0.2509230769230769,-4311,,,,,,,22018.5,-20961,0.04893,0.5280927512030451,0.5206986478646989
0,,,0,,0.3958,,,,,,,,0,,,0.0,1.0,,,,,,,0.0,,,,1.0,,,0.2356,101250.0,,1,,,,,1,,0.9801,,,,1,2,,,,,,,,,,,,,,,,-2660.0,,,-217.0,0.020713,,,0.17464198393293748,,,,,1,,,,,1.0,,0.0,,,,1012500.0,1,0.18535555555555555,-670,,,,-2769.0,,,37534.5,-9867,0.032370861955214034,0.2445163919946749,0.4944313471856546
0,,,0,,,,,,,,,,0,,,1.0,0.0,,,,,,,0.0,,,,,,,,74250.0,,1,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-38.0,,,-4068.0,0.015221,,,0.1788695444788934,,,,,0,,,,,,,,,,,693000.0,0,0.1812121212121212,-659,,,,,,,26910.0,-21975,0.03241332957526614,0.4740512892789932,0.549581682502451
0,,,0,,0.1667,,,,,,,,1,,,,2.0,,,,,,,0.0,,,,,,,0.0736,40500.0,,0,,,,,1,,0.9776,,,,1,2,,,,,,,,,,,,,,,,-393.0,,,-7391.0,0.026392,,,0.6,,,,,0,,,,,,,,,,,135000.0,1,0.08333333333333333,-30,,,,-7822.0,,,6750.0,-16475,0.05,,0.6991616676131287
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,63000.0,,1,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-1278.0,,,-7752.0,0.018801,,,0.24064286021228137,,,,,0,,,,,,,,,,,468000.0,1,0.16582142857142856,-4374,,,,,,,20893.5,-22743,0.03990374285591509,0.6512602186973006,0.5968654418083789
0,,,1,,0.1667,,,,,,,,0,,,0.0,3.0,,,,,0.0,,0.0,,,,,,,0.088,18000.0,,1,,,1.0,,1,,0.9841,,,,1,2,1.0,0.0,,0.0,0.0,,,,,,,0.0,-692.0,,,-965.0,,0.0,-741.0,0.026392,,,0.4,,,10435.005,,0,,,,,,,,,,10435.005,225000.0,0,0.118,-4190,1.0,,10435.005,-1619.0,10435.005,,10620.0,-11796,0.0472,0.6658549219640212,0.6739053361482817
0,,,0,,0.625,,,,,,,,1,,,,1.0,,,,,,,0.0,,,,,,,0.2654,45000.0,,0,,,,,1,,0.999,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-395.0,0.035792,,,0.5,,,,,1,,,,,,,,,,,270000.0,1,0.1,-213,,,,-234.0,,,13500.0,-11728,0.05,,0.6356864587983054
0,,,0,,0.0,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0051,78750.0,,1,,,,,1,,0.9637,,,,0,2,,,,,,,,,,,,,,,,-6.0,,,-1.0,0.015221,,,0.35,,,,,0,,,,,,,,,,,450000.0,1,0.07537142857142858,-4629,,,,-2377.0,,,11871.0,-14686,0.02638,0.0005272652387098,0.0942561424370909
0,,,0,,0.0417,,,,,,,,1,,,0.0,1.0,,,,,,,1.0,,,,,,,0.0099,33750.0,,0,,,,,0,,0.9732,,,,1,1,,,,,,,,,,,,,,,,-1091.0,,,-2124.0,0.04622,,,0.75,,,,,0,,,,,,,,,,,180000.0,0,0.06666666666666667,-3888,,,,-782.0,,,9000.0,-12900,0.05,0.5744466170995097,0.7050933282515942
0,,,0,,,,,,,,,,0,,,3.0,0.0,,,,,,,0.0,,,,,,,,78750.0,,0,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-3297.0,,,-13663.0,0.035792,,,0.14,,,,,0,,,,,,,,,,,1125000.0,1,0.20968571428571428,-4586,,,,-5442.0,,,33025.5,-22627,0.029356,0.3825018041447388,0.7520364550674541
0,,,1,,0.125,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0215,28125.0,,1,,,,,0,,0.9742,,,,0,2,,,,,,,,,,,,,,,,-220.0,,,-11188.0,0.011703,,,1.1042402826855124,,,,,0,,,,,,,,,,,90000.0,1,0.09072,-855,,,,-800.0,,,10206.0,-12802,0.10017667844522968,0.7180328113294772,0.6223999660582944
0,,,0,,,,,,,,,,1,,,0.0,0.0,,,,,,,0.0,,,,,,,,30000.0,,1,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,0.0,,,-2845.0,0.010276,,,0.4,,,,,0,,,,,,,,,,,225000.0,1,0.125,-74,,,,-8572.0,,,11250.0,-16543,0.05,0.6246146584503397,0.7022297457763755
0,,,1,,,,,,,,,,0,,,0.0,2.0,,,,,0.0,,0.0,,,,,,,,90000.0,,1,,,0.0,,0,,,,,,0,2,1.0,32.0,,0.0,32.0,,,,,,,32.0,-1948.0,,,-2112.0,,0.0,-4907.0,0.035792,,,0.8333333333333334,,,8180.325,,0,,,,,,,,,,8180.325,216000.0,1,0.06125,-5040,0.0,,8180.325,-99.0,8180.325,,11025.0,-16396,0.051041666666666666,0.5100895276257282,0.7009478401008011
0,,,0,,0.1875,,,,,,,,0,,,2.0,0.0,,,,,0.0,,0.0,,,,0.0,,,0.0195,90000.0,,1,,,0.0,,0,,0.9762,,,,0,2,1.0,10.0,,0.0,10.0,,,,,,,10.0,-896.0,,,-79.0,,0.0,-3890.0,0.025164,,,0.36396724294813465,,,6454.395,,1,,,,,1.0,,0.0,,,6454.395,225000.0,1,0.22025,-1750,0.0,,6454.395,-2267.0,6454.395,,19822.5,-9082,0.08016378525932666,0.5262949398096192,0.162144567666238
0,,,0,,,,,,,,,,0,,,,0.0,,,,,,,0.0,,,,,,,,49500.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-1.0,,,-12104.0,0.031329,,,0.1209276248165473,,,,,0,,,,,,,,,,,661500.0,0,0.3831818181818182,-4739,,,,-1852.0,,,37935.0,-21200,0.04633726714561335,,0.0360587430360258
0,,,0,,0.3333,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0466,56250.0,,0,,,,,0,,0.9806,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-6750.0,0.014464,,,0.35821750967187277,,,,,0,,,,,,,,,,,238500.0,1,0.13052,-1557,,,,-3779.0,,,14683.5,-19271,0.04675454936237283,0.7610263695502636,0.6380835421303693
0,,,0,,,,,,409.5,,0.0,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,21000.0,,1,-48.0,,,0.0,0,1031.0,,-362.0,1031.0,-48.0,1,2,,,-362.0,,,,,0.0,,,0.0,,,135000.0,,-457.0,,,-20.0,0.00963,,1031.0,0.22151898734177214,,,,,0,,,,0.0,,,,,,,225000.0,1,0.2938571428571429,-1419,,1031.0,,-215.0,,,18513.0,-10548,0.06509493670886075,0.191821602413606,0.5339862879667728
0,,,0,,0.1667,,,,,,,,0,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,0.057,67500.0,,0,,,0.0,,1,,0.9801,,,,1,3,1.0,5.0,,0.0,5.0,,,,,,,5.0,-1491.0,,,-1845.0,,0.0,-2462.0,0.020713,,,0.15188335358444716,,,2961.99,,0,,,,,,,,,,2961.99,675000.0,0,0.21856666666666666,-4388,0.0,,2961.99,,2961.99,,29506.5,-22517,0.03319663831510733,0.2176285202779586,0.7552964290225356
0,,,0,,0.5417,,,,,,,,0,,,0.0,1.0,,,,,,,0.0,,,,,,,0.0702,90000.0,,1,,,,,0,,0.9851,,,,1,2,,,,,,,,,,,,,,,,-1809.0,,,-10916.0,0.026392,,,0.1951219512195122,,,,,1,,,,,,,,,,,922500.0,1,0.203975,-4535,,,,,,,36715.5,-21819,0.0398,0.3842068130556564,0.7448150434432234
1,,,0,,0.1667,,,,,,,,0,,,,0.0,,,,,,,0.0,,,,,,,0.0633,56250.0,,1,,,,,0,,0.9767,,,,1,2,,,,,,,,,,,,,,,,-1504.0,,,-10684.0,0.011703,,,0.08732099196646874,,,,,0,,,,,,,,,,,1125000.0,1,0.3706,-100,,,,-7847.0,,,41692.5,-16554,0.03236115962277331,,0.5642147953093402
1,,,0,,0.3333,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.2817,90000.0,,1,,,,,1,,0.9811,,,,1,2,,,,,,,,,,,,,,,,-39.0,,,-4518.0,0.016612,,,0.39603960396039606,,,,,1,,,,,,,,,,,454500.0,0,0.09275,-2992,,,,-1005.0,,,16695.0,-13875,0.03673267326732673,0.7583930617144343,0.7058475800894749
0,,,0,,0.1667,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0577,30000.0,,1,,,,,0,,0.9821,,,,0,2,,,,,,,,,,,,,,,,0.0,,,-465.0,0.018029,,,0.140524437199629,,,,,1,,,,,,,,,,,517500.0,1,0.30295,-3786,,,,-2058.0,,,27265.5,-12198,0.04257187824962761,0.6058362647264226,0.3479773381499406
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,22500.0,,1,,,,,1,,,,,,1,3,,,,,,,,,,,,,,,,-1335.0,,,-3252.0,0.018029,,,0.28653295128939826,,,,,0,,,,,,,,,,,225000.0,0,0.2375,-4129,,,,-2543.0,,,21375.0,-13044,0.0680515759312321,0.4382813743111921,0.0540788779741282
0,,,0,,,,,,,,,,0,,,0.0,1.0,,,,,,,0.0,,,,,,,,45000.0,,1,,,,,0,,,,,,1,3,,,,,,,,,,,,,,,,-658.0,,,-4215.0,0.018029,,,0.17150893561554556,,,,,1,,,,,,,,,,,679500.0,1,0.1927,-1116,,,,-1237.0,,,26014.5,-9700,0.03304977189311563,0.4686596550493113,0.1419202109538851
0,,,0,,0.0833,,,,,,,,0,,,0.0,5.0,,,,,0.0,,1.0,,,,,,,0.0142,43312.5,,1,,,0.0,,1,,0.9851,,,,1,2,1.0,7.0,,0.0,7.0,,,,,,,7.0,-2504.0,,,-1746.0,,0.0,-7290.0,0.031329,,,0.14007742461287692,,,3375.0,,0,,,,,,,,,,3375.0,1080000.0,0,0.20945454545454545,-4884,0.0,,3375.0,-853.0,3375.0,,36288.0,-14505,0.029339853300733496,0.5638350489514956,0.5773608200917196
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,90000.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-1666.0,,,-11912.0,0.015221,,,0.2066628089608994,,,,,0,,,,,,,,,,,778500.0,1,0.1919,-3351,,,,-8866.0,,,34542.0,-19841,0.039658593039596596,0.5656079814115492,0.6084842930951829
0,,,1,,0.1667,,,,,,,,1,,,0.0,2.0,,,,,,,0.0,,,,,,,0.032,123750.0,,0,,,,,0,,0.9767,,,,1,2,,,,,,,,,,,,,,,,-708.0,,,-2078.0,0.010032,,,0.9166666666666666,,,,,0,,,,,,,,,,,270000.0,0,0.05454545454545454,-2178,,,,-1523.0,,,13500.0,-19419,0.05,,0.3193064951067591
0,,,0,,0.3333,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.3461,180000.0,,0,,,,,0,,0.9781,,,,1,1,,,,,,,,,,,,,,,,-686.0,,,-4895.0,0.072508,,,0.723589001447178,,,,,1,,,,,,,,,,,450000.0,1,0.147,-2831,,,,-1489.0,,,52920.0,-10292,0.10636758321273516,0.2525986978339766,0.6567589995504473
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,75000.0,,1,,,,,0,,,,,,1,1,,,,,,,,,,,,,,,,-327.0,,,-5771.0,0.04622,,,0.2920970229471421,,,,,0,,,,,,,,,,,688500.0,1,0.15528,-745,,,,-2236.0,,,34938.0,-17195,0.04535682572323223,0.5937175866150576,0.4474520339779709
0,,,0,,0.25,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0577,45000.0,,0,,,,,0,,0.9841,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-789.0,0.006233,,,0.2,,,,,0,,,,,,,,,,,450000.0,1,0.18995,-1183,,,,-1764.0,,,17095.5,-11336,0.03799,0.5691487713619409,0.680411538984845
0,,,1,,,,,,,,,,0,,,0.0,5.0,,,,,,,0.0,,,,,,,,50625.0,,0,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-2668.0,0.010147,,,0.13955435642182631,,,,,0,,,,,,,,,,,1354500.0,1,0.29635555555555554,-4214,,,,-321.0,,,60012.0,-11798,0.041357708827588345,0.4311917977993083,0.0700058525153485
0,,,0,,0.3333,,,,,,,,0,,,0.0,2.0,,,,,,,0.0,,,,,,,0.122,191250.0,,1,,,,,1,,0.9846,,,,1,2,,,,,,,,,,,,,,,,-3248.0,,,-7440.0,0.0060079999999999,,,0.5216035935419339,,,,,0,,,,,,,,,,,679500.0,0,0.18236470588235293,-4621,,,,-1360.0,,,69754.5,-14794,0.09512208592345314,0.5334816299804352,0.6883560748697737
0,,,0,,0.4583,,,,,,,,0,,,0.0,3.0,,,,,,,0.0,,,,,,,0.2871,135000.0,,0,,,,,1,,0.9871,,,,1,1,,,,,,,,,,,,,,,,0.0,,,-4568.0,0.032561,,,0.5426917510853835,,,,,1,,,,,,,,,,,450000.0,0,0.19893333333333332,-3994,,,,-1518.0,,,53712.0,-20935,0.10795947901591896,0.4578995512067301,0.8039877544048591
0,,,0,,0.5833,,,,,,,,0,,,2.0,3.0,,,,,,,0.0,,,,,,,0.185,19125.0,,1,,,,,0,,0.9876,,,,1,2,,,,,,,,,,,,,,,,-1127.0,,,-2566.0,0.009175,,,0.3547579298831386,,,,,0,,,,,,,,,,,180000.0,1,0.2585294117647059,-2949,,,,-105.0,,,19777.5,-10279,0.09171535893155258,0.0629485766899647,0.7255396747616086
0,,,1,,,,,,,,,,0,,,0.0,1.0,,,,,,,1.0,,,,,,,,101250.0,,1,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-434.0,,,-3890.0,0.0072739999999999,,,0.24240465416936005,,,,,1,,,,,,,,,,,675000.0,0,0.17542222222222223,-4623,,,,-4131.0,,,35523.0,-15641,0.04252316311139841,0.6195277080511546,0.5358414074623581
0,,,0,,0.1667,,,,,,,,0,,,,1.0,,,,,,,1.0,,,,,,,0.0873,90000.0,,0,,,,,0,,0.9781,,,,0,2,,,,,,,,,,,,,,,,0.0,,,-7251.0,0.010276,,,1.7667844522968197,,,,,1,,,,,,,,,,,45000.0,0,0.0615,-2261,,,,,,,5535.0,-13209,0.10865724381625441,,0.5054849597807094
0,,,0,,,,,,,,,,0,,,2.0,4.0,,,,,,,0.0,,,,,,,,90000.0,,1,,,,,0,,,,,,1,3,,,,,,,,,,,,,,,,-2704.0,,,-7964.0,0.018209,,,0.4,,,,,1,,,,,,,,,,,450000.0,0,0.122325,-4397,,,,-2921.0,,,22018.5,-14519,0.04893,0.3185955240537633,0.4631345588119494
1,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,315000.0,,1,,,,,0,,,,,,0,1,,,,,,,,,,,,,,,,-777.0,,,-4182.0,0.04622,,,0.3770739064856712,,,,,1,,,,,,,,,,,675000.0,0,0.13581428571428572,-3794,,,,-1093.0,,,42781.5,-11211,0.0512120232708468,0.7726311345553628,0.6741839967132162
0,,,0,,0.3333,,,,,,,,0,,,0.0,1.0,,,,,,,0.0,,,,,,,0.1281,33750.0,,1,,,,,1,,0.9806,,,,1,2,,,,,,,,,,,,,,,,-1106.0,,,-558.0,0.031329,,,0.05718686379614027,,,,,0,,,,,,,,,,,1057500.0,1,0.5778666666666666,-4134,,,,-5405.0,,,39006.0,-23236,0.033046382358996255,0.8357765157975799,0.6735207750222333
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0,40500.0,,1,,,,,0,,0.9801,,,,1,2,,,,,,,,,,,,,,,,-2755.0,,,-3868.0,0.026392,,,0.15,,,,,0,,,,,,,,,,,540000.0,1,0.21666666666666667,-4102,,,,,,,17550.0,-21864,0.0325,0.722392890081304,0.703795757955896
0,,,0,,0.1667,,,,,,,,0,,,1.0,0.0,,,,,,,0.0,,,,,,,0.0906,56250.0,,1,,,,,1,,0.9831,,,,1,2,,,,,,,,,,,,,,,,-1442.0,,,-4992.0,0.022625,,,1.0,,,,,0,,,,,,,,,,,225000.0,0,0.06764,-4577,,,,-4445.0,,,15219.0,-13432,0.06764,0.6092756673894402,0.6501781299017313
0,,,0,,0.1667,,,,,,,,0,,,0.0,4.0,,,,,,,0.0,,,,,,,0.0688,101250.0,,1,,,,,0,,0.9826,,,,1,2,,,,,,,,,,,,,,,,-475.0,,,-12559.0,0.009175,,,0.775006888950124,,,,,0,,,,,,,,,,,171000.0,1,0.06077777777777778,-4473,,,,,,,12307.5,-20976,0.04710319647285754,0.501075160239048,0.6903930284749535
0,,,0,,0.1667,,,,,,,,0,,,1.0,0.0,,,,,,,0.0,,,,,,,0.0659,234000.0,,0,,,,,1,,0.9687,,,,0,2,,,,,,,,,,,,,,,,-375.0,,,-9810.0,0.026392,,,0.52,,,,,0,,,,,,,,,,,450000.0,0,0.2175,-885,,,,-1362.0,,,50895.0,-17340,0.1131,0.746300213050371,0.6651578918730671
1,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,180000.0,,0,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-815.0,,,-2564.0,0.025164,,,0.26666666666666666,,,,,0,,,,,,,,,,,675000.0,0,0.1217,-772,,,,-1202.0,,,21906.0,-8108,0.032453333333333334,0.5460231970049609,0.4523606962100089
0,,,0,,,,,,,,,,0,,,0.0,2.0,,,,,,,2.0,,,,,,,,90000.0,,0,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-272.0,,,-1842.0,0.019101,,,0.148969133595519,,,,,0,,,,,,,,,,,540000.0,1,0.2606,-229,,,,,,,23454.0,-24079,0.038821356214992254,0.5064842396679806,0.1848680115072912
0,,,1,,,,,,,,,,0,,,1.0,1.0,,,,,,,0.0,,,,,,,,82500.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-1905.0,,,-675.0,0.008019,,,0.2962723550958845,,,,,0,,,,,,,,,,,675000.0,1,0.14352727272727273,-390,,,,-1310.0,,,35523.0,-16851,0.04252316311139841,0.6658549219640212,0.5673307155535908
0,,,0,,0.125,,,,,,,,0,,,0.0,2.0,,,,,0.0,,0.0,,,,,,,0.0378,135000.0,,1,,,0.0,,0,,0.9826,,,,0,2,1.0,8.0,,0.0,8.0,,,,,,,8.0,-724.0,,,-2155.0,,0.0,-6153.0,0.026392,,,0.24,,,14876.955,,0,,,,,,,,,,14876.955,562500.0,1,0.1775,-4262,0.0,,14876.955,-8404.0,14876.955,,23962.5,-14993,0.0426,0.6430255641096323,0.6622440153667751
0,,,0,,0.375,,,,,,,,0,,,0.0,1.0,,,,,,,0.0,,,,,,,0.0306,119250.0,,1,,,,,0,,0.9752,,,,1,1,,,,,,,,,,,,,,,,-1745.0,,,-11043.0,0.032561,,,0.4076923076923077,,,,,0,,,,,,,,,,,585000.0,1,0.07966037735849056,-494,,,,-780.0,,,18999.0,-16966,0.03247692307692308,0.3539876078507373,0.7882014353254916
0,,,0,,0.1667,,,,,,,,0,,,1.0,0.0,,,,,,,0.0,,,,,,,0.0664,67500.0,,1,,,,,0,,0.9737,,,,1,1,,,,,,,,,,,,,,,,-1699.0,,,-7662.0,0.072508,,,0.4049949375632805,,,,,0,,,,,,,,,,,301500.0,1,0.19506666666666667,-2698,,,,-5591.0,,,26334.0,-19213,0.07900101248734391,0.7826078370261895,0.722450309602141
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,16875.0,,1,,,,,0,,,,,,1,3,,,,,,,,,,,,,,,,-274.0,,,-3182.0,0.010556,,,0.09183748438762765,,,,,0,,,,,,,,,,,526500.0,1,0.42386666666666667,-3182,,,,-928.0,,,28611.0,-11807,0.03892684838243578,0.3312508645909018,0.332997245993782
0,,,0,,0.375,,,,,,,,0,,,0.0,1.0,,,,,,,0.0,,,,,,,0.2372,45000.0,,0,,,,,1,,0.9985,,,,1,2,,,,,,,,,,,,,,,,-608.0,,,-38.0,0.018801,,,0.27408524050979854,,,,,1,,,,,,,,,,,297000.0,1,0.39435,-2542,,,,-3754.0,,,35491.5,-12270,0.10808551459503905,0.524496446363472,0.6134376065393188
0,,,0,,,,,,,,,,0,,,2.0,2.0,,,,,,,0.0,,,,,,,,60750.0,,1,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-326.0,,,-777.0,0.010147,,,0.4522461559076748,,,,,0,,,,,,,,,,,243000.0,1,0.11337037037037037,-4371,,,,-2822.0,,,13774.5,-12870,0.051271314193829354,0.178760465484575,0.4920755485314069
